firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines and Diagnostics LLC receives de novo ...,58,prnewswire.com/news-releases/longhorn-vaccines-and-diagnostics-llc-receives-de-novo-clearance-by-the-us-food-and-drug-administration-for-primestore-molecular-transport-medium-establishing-a-new-class-of-microbial-nucleic-acid-stabilization-devices-for-mole-300617103.html,283,3,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines and Diagnostics LLC receives de novo ...,58,en-cphi.cn/news/show-42068.html,43,4,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines & Diagnostics LLC Release: PrimeStore ...,59,biospace.com/article/releases/longhorn-vaccines-and-diagnostics-llc-release-primestore-molecular-transport-medium-aiding-laboratories-tracking-h7n9-avian-influenza-/,177,5,3,0,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,"Longhorn Vaccines and Diagnostics, LLC - Company Profile",56,corporationwiki.com/Texas/Austin/longhorn-vaccines-and-diagnostics-llc/37385606.aspx,96,6,4,1,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,"Longhorn Vaccines and Diagnostics, LLC - BuzzFile",49,"buzzfile.com/business/Longhorn-Vaccines-and-Diagnostics,-LLC-210-826-0910",84,7,4,1,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines and Diagnostics PrimeStore Cleared by ...,59,fdanews.com/articles/186115-longhorn-vaccines-and-diagnostics-primestore-cleared-by-fda,99,8,4,1,0,0
lonza inc.,5,lonza.com/,Lonza - Official Site,21,lonza.com/,22,1,1,0,0,1
lonza inc.,5,lonza.com/,LONZA Inc. - Home,17,lonzainc.lookchem.com/,29,3,1,0,0,0
lonza inc.,5,lonza.com/,Lonza Inc.: Private Company Information - Bloomberg,51,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=837600,79,4,1,0,1,0
lonza inc.,5,lonza.com/,"Lonza Inc. - Allendale , NJ - Business Page - New home page",59,dandb.com/businessdirectory/lonzainc.-allendale-nj-27724.html,73,6,1,0,1,0
lonza inc.,5,lonza.com/,"Lonza Inc. Company Profile | Key Contacts, Financials ...",57,hoovers.com/company-information/cs/company-profile.lonza_inc.011ce685696ab583.html,93,8,1,0,1,0
lonza inc.,5,lonza.com/,"Lonza Inc 90 Boroline Rd Ste 1, Allendale, NJ 07401 - YP.com",60,yellowpages.com/allendale-nj/mip/lonza-inc-464884253,64,9,1,0,1,0
lynntech inc.,8,lynntech.com/,Lynntech Inc.,13,lynntech.com/,21,1,1,0,0,1
lynntech inc.,8,lynntech.com/,"Job Listings - Lynntech, Inc. Jobs",34,lynntech.applicantpro.com/jobs/,39,3,1,0,0,0
lynntech inc.,8,lynntech.com/,Lynntech Inc.: Private Company Information - Bloomberg,54,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=6907221,80,4,1,0,0,0
lynntech inc.,8,lynntech.com/,Lynntech Inc: Company Profile - Bloomberg,41,bloomberg.com/profiles/companies/7580700Z:US-lynntech-inc,69,6,1,0,0,0
lynntech inc.,8,lynntech.com/,Lynntech Reviews | Glassdoor,28,glassdoor.com/Reviews/Lynntech-Reviews-E142954.htm,62,9,1,0,0,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Medicis Pharmaceutical Corporation - Drugs.com,46,drugs.com/manufacturer/medicis-pharmaceutical-corporation-88.html,77,2,2,0,0,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Medicis Pharmaceutical Corporation: Private Company ...,55,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=322481,79,3,2,0,0,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Medicis Pharmaceutical Corporation - The New York Times,55,nytimes.com/topic/company/medicis-pharmaceutical-corporation,72,4,2,0,1,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Medicis Pharmaceutical Corporation (NYSE:MRX) :: Law360,55,law360.com/companies/medicis-pharmaceutical-corporation,67,5,2,1,1,0
medicis pharmaceutical corporation,22,bauschhealth.com/,"Medicis Pharmaceutical Corp in Bridgewater, NJ - (866) 246 ...",62,buzzfile.com/business/Medicis-Pharmaceutical-Corp-866-246-8245,73,6,2,1,1,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Valeant Unit Settles Sex Discrimination Claims For $7.2M ...,60,law360.com/articles/816516/valeant-unit-settles-sex-discrimination-claims-for-7-2m,94,7,0,1,1,0
medicis pharmaceutical corporation,22,bauschhealth.com/,"Valeant Pharmaceuticals International, Inc. Company ...",55,drugs.com/manufacturer/valeant-pharmaceuticals-international-inc-147.html,85,9,1,1,1,0
medicis pharmaceutical corporation,22,bauschhealth.com/,Bausch Health - Official Site,29,bauschhealth.com/,29,10,0,1,1,1
"munirem environmental, llc",21,munirem.com/,Munirem Environmental  Fast and safe chemical remediation ...,61,munirem.com/,20,1,2,0,0,1
"munirem environmental, llc",21,munirem.com/,Professor Valentine Nzengung  Munirem Environmental,51,munirem.com/about-us/about-professor-valentine-nzengung/,64,3,2,0,0,0
"munirem environmental, llc",21,munirem.com/,"Munirem Environmental, LLC. United States,Georgia,Athens ...",60,scrapmonster.com/company/munirem-environmental-llc/38055,68,4,2,0,0,0
"munirem environmental, llc",21,munirem.com/,"Munirem Environmental, LLC in Duluth, GA - (706) 316-3525 ...",61,"buzzfile.com/business/Munirem-Environmental,-LLC-706-316-3525",72,6,2,0,0,0
"munirem environmental, llc",21,munirem.com/,"MuniRem Environmental, LLC Profile",34,environmental-expert.com/companies/munirem-environmental-llc-74660,78,7,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,ND Industries - Advanced Fastening & Sealing Technologies,57,ndindustries.com/,29,1,2,0,0,1
"nd industries, inc.",13,ndindustries.com/,"ND Industries, Inc.: Private Company Information - Bloomberg",60,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4395694,80,2,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"BBB Business Profile | ND Industries, Inc.",42,bbb.org/detroit/business-reviews/industrial-design/nd-industries-inc-in-clawson-mi-90015372,103,3,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"Vibra-Tite Brand Threadlockers, Sealants, Adhesives & More.",59,vibra-tite.com/,27,4,1,0,0,0
"nd industries, inc.",13,ndindustries.com/,ND Industries Inc: Company Profile - Bloomberg,46,bloomberg.com/profiles/companies/0002870D:US-nd-industries-inc,74,5,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"ND Industries, Inc. in Troy, MI - (248) 288-0000 - Company ...",62,"buzzfile.com/business/ND-Industries,-Inc.-248-288-0000",65,6,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"ND Industries, Inc. - Cleveland Business Directory",50,businessfinder.cleveland.com/nd-industries-inc-twinsburg-oh.html,71,7,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"ND Industries, Inc. Company Profile | Key Contacts ...",54,hoovers.com/company-information/cs/company-profile.nd_industries_inc.d396e2ba2a681a5c.html,101,8,2,0,0,0
"nd industries, inc.",13,ndindustries.com/,"ND Industries, Inc. in Twinsburg, OH - (330) 425-3167 ...",57,buzzfile.com/business/ND-Industries-330-425-3167,59,9,2,0,0,0
"netbio, inc.",6,ande.com/,ANDE: Rapid DNA for a Safer World,33,ande.com/,21,1,0,0,0,1
"netbio, inc.",6,ande.com/,"NetBio, Inc.: Private Company Information - Bloomberg",53,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=39366337,81,2,1,0,0,0
"netbio, inc.",6,ande.com/,Netbio Inc: Company Profile - Bloomberg,39,bloomberg.com/profiles/companies/0062785D:US-netbio-inc,67,3,1,0,0,0
"netbio, inc.",6,ande.com/,"Netbio, Inc. in Waltham, MA | Company Information & Reviews",59,bizapedia.com/ma/netbio-inc.html,44,7,1,0,0,0
"netbio, inc.",6,ande.com/,"Netbio Waltham MA, 02451  Manta.com",35,manta.com/c/mmjhg6b/netbio-inc,42,8,1,0,0,0
"netbio, inc.",6,ande.com/,Home | NetBiz,13,netbiz.com/,23,9,0,0,0,0
"netbio, inc.",6,ande.com/,About  ANDE Rapid DNA,21,ande.com/about-ande-rapid-dna/,42,10,0,0,0,0
"new england biolabs, inc.",19,neb.com/,NEB - Official Site,19,neb.com/,20,1,0,0,0,1
"new england biolabs, inc.",19,neb.com/,New England Biolabs (UK) Ltd,28,neb.uk.com/,23,3,3,0,0,0
"new england biolabs, inc.",19,neb.com/,New England Biolabs Inc.: Private Company Information ...,57,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=8382115,80,8,3,0,0,0
"north wind, inc.",10,northwindgrp.com/,North Wind,10,northwindgrp.com/,25,1,2,0,0,1
"north wind, inc.",10,northwindgrp.com/,Career Opportunities | North Wind Group,39,careers.northwindgrp.com/careers/,41,2,2,0,0,0
"north wind, inc.",10,northwindgrp.com/,Contact Us  North Wind,22,northwindgrp.com/contact-us/,36,3,2,0,0,0
"north wind, inc.",10,northwindgrp.com/,"North Wind - Idaho Falls, ID - Inc.com",38,inc.com/profile/north-wind,38,4,2,0,0,0
"north wind, inc.",10,northwindgrp.com/,"Working at North Wind, Inc.: Employee Reviews | Indeed.com",58,"indeed.com/cmp/North-Wind,-Inc/reviews",50,6,2,0,0,0
"north wind, inc.",10,northwindgrp.com/,Contact - Northwind IncorporatedNorthwind Incorporated,54,northwindinc.com/index.php/contact/,42,8,2,0,0,0
novici biotech llc,14,novicibiotech.com/,"Optimized Gene and Protein Libraries, Product Development ...",61,novicibiotech.com/,30,1,0,0,0,1
novici biotech llc,14,novicibiotech.com/,Novici Biotech LLC - California Life Sciences Association,57,califesciences.org/novici-biotech-llc-2/,48,3,2,0,0,0
novici biotech llc,14,novicibiotech.com/,Novici Biotech LLC: Private Company Information - Bloomberg,59,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=116966232,82,6,2,0,0,0
novici biotech llc,14,novicibiotech.com/,iBio Expands Exclusive Product Collaboration With Novici ...,60,marketwired.com/press-release/ibio-expands-exclusive-product-collaboration-with-novici-biotech-nyse-mkt-ibio-1960026.htm,131,7,1,0,0,0
novici biotech llc,14,novicibiotech.com/,Dean A. Morehous | Troutman Sanders LLP,39,troutman.com/dean_morehous/,39,8,0,0,0,0
novici biotech llc,14,novicibiotech.com/,"iBio, Inc. Fibrosis Therapeutics Program Receives NIH ...",57,biospace.com/article/releases/ibio-inc-fibrosis-therapeutics-program-receives-nih-grant-support-/,109,9,0,0,0,0
"nugen technologies, inc.",18,nugen.com/,NuGEN: Sample preparation solutions for NGS and microarrays,59,nugen.com/,22,1,1,0,0,1
"nugen technologies, inc.",18,nugen.com/,"NuGEN Technologies, Inc.: Private Company Information ...",57,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=1368362,80,2,2,0,0,0
"nugen technologies, inc.",18,nugen.com/,NuGEN Technologies Inc - University of Pennsylvania,51,cms.business-services.upenn.edu/purchasing/about/strategic-sourcing/research-a-life-sciences/308-292972.html,116,6,2,0,0,0
"nugen technologies, inc.",18,nugen.com/,"NuGEN Technologies, Inc. and Caliper Life ... - BioSpace",56,biospace.com/article/releases/nugen-technologies-inc-and-caliper-life-sciences-partner-to-eliminate-next-gen-sequencing-sample-preparation-bottlenecks-374988/,170,7,2,0,0,0
"nugen technologies, inc.",18,nugen.com/,Nugen Technologies,18,nugentechnologies.co.za/,35,8,2,0,0,0
"nugen technologies, inc.",18,nugen.com/,Working at NuGen Technologies | Glassdoor,41,"glassdoor.com/Overview/Working-at-NuGen-Technologies-EI_IE485065.11,29.htm",86,9,2,0,0,0
"parion sciences, inc.",15,parion.com/,Parion Sciences,15,parion.com/,22,1,2,0,0,1
"parion sciences, inc.",15,parion.com/,Parion Sciences Announces Initiation of Phase 2 Clinical ...,60,eyewire.news/articles/parion-sciences-announces-initiation-of-phase-2-clinical-trial-of-p-321-for-the-treatment-of-dry-eye-disease/,139,2,2,0,0,0
"parion sciences, inc.",15,parion.com/,Parion Sciences Inc. | North Carolina Biotech Center,52,directory.ncbiotech.org/content/parion-sciences-inc,58,3,2,0,0,0
"parion sciences, inc.",15,parion.com/,Parion Sciences Announces Presentation of Clinical Data ...,59,globenewswire.com/news-release/2016/10/25/882537/0/en/Parion-Sciences-Announces-Presentation-of-Clinical-Data-with-Novel-Pulmonary-Delivery-Device-at-the-2016-North-American-Cystic-Fibrosis-Conference.html,213,5,2,0,0,0
"parion sciences, inc.",15,parion.com/,Parion Sciences Announces Initiation of Phase 2 Clinical ...,60,globenewswire.com/news-release/2016/07/26/858887/0/en/Parion-Sciences-Announces-Initiation-of-Phase-2-Clinical-Trial-of-P-321-for-the-Treatment-of-Dry-Eye-Disease.html,175,6,2,0,0,0
"parion sciences, inc.",15,parion.com/,"Parion Sciences Competitors, Revenue and Employees - Owler ...",62,owler.com/company/parion,36,7,2,0,0,0
"parion sciences, inc.",15,parion.com/,"Parion Sciences, Inc.: Private Company Information - Bloomberg",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=1988887,80,8,2,0,0,0
protein sciences corporation,16,proteinsciences.com/,Protein Sciences - Official Site,32,proteinsciences.com/,31,1,2,0,0,1
protein sciences corporation,16,proteinsciences.com/,Protein Sciences Corporation: Private Company Information ...,61,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=159397,79,2,2,0,0,0
protein sciences corporation,16,proteinsciences.com/,Meriden-Based Protein Sciences Purchased For Up to $750 ...,59,courant.com/business/hc-sanofi-protein-sciences-20170711-story.html,78,4,2,0,1,0
protein sciences corporation,16,proteinsciences.com/,Superior Protection by Flublok Influenza Vaccine in ...,55,proteinsciences.com/PDF/pscp1.pdf,44,5,0,1,1,0
protein sciences corporation,16,proteinsciences.com/,Protein Sciences Corp: Company Profile - Bloomberg,50,bloomberg.com/profiles/companies/1069130Z:US-protein-sciences-corp,78,7,2,1,1,0
protein sciences corporation,16,proteinsciences.com/,Protein Sciences Corporation Quadrivalent Influenza ...,55,vaccineshoppe.com/image.cfm?doc_id=14055&image_type=product_pdf,75,8,2,1,1,0
"ribomed biotechnologies, inc.",23,ribomed.com/,Ribomed | Superior Bisulfite Free DNA Methylation Detection,59,ribomed.com/,19,1,1,0,0,1
"ribomed biotechnologies, inc.",23,ribomed.com/,"RiboMed Biotechnologies, Inc.: Private Company Information ...",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=61877549,81,2,2,0,0,0
"ribomed biotechnologies, inc.",23,ribomed.com/,"RiboMed Biotechnologies, Inc Products - Cedarlane",49,cedarlanelabs.com/Suppliers/Detail/RIBOMED,54,4,2,0,0,0
"ribomed biotechnologies, inc.",23,ribomed.com/,"Ribomed Biotechnologies, Inc. Company Profile | Key ...",55,hoovers.com/company-information/cs/company-profile.ribomed_biotechnologies_inc.a701e1db9077c39c.html,111,5,2,0,0,0
"ribomed biotechnologies, inc.",23,ribomed.com/,"RIBOMED BIOTECHNOLOGIES, INC. | VentureRadar",44,"ventureradar.com/organisation/RIBOMED%20BIOTECHNOLOGIES,%20INC_%5Bdot%5D_/642fe141-36b3-4206-93aa-3b244590a8d5",122,6,2,0,0,0
"ribomed biotechnologies, inc.",23,ribomed.com/,"RiboMed Biotechnologies, Inc.: CEO and Executives - Bloomberg",61,bloomberg.com/research/stocks/private/people.asp?privcapId=61877549,79,8,2,0,0,0
"ribomed biotechnologies, inc.",23,ribomed.com/,RiboMed and NuvOx Pharma to Collaborate on Brain Cancer ...,59,prweb.com/releases/2013/12/prweb11389075.htm,56,9,1,0,0,0
superior graphite co.,20,superiorgraphite.com/,Superior Graphite: Advanced Electro-Thermal Treatment ...,57,superiorgraphite.com/,29,1,2,0,0,1
superior graphite co.,20,superiorgraphite.com/,"Superior Graphite Co. Chicago, Illinois, IL 60606 - ThomasNet",61,thomasnet.com/profile/00434368/superior-graphite-co.html,68,2,3,0,0,0
superior graphite co.,20,superiorgraphite.com/,Superior Graphite Co. Company Profile | Key Contacts ...,56,hoovers.com/company-information/cs/company-profile.superior_graphite_co.9d72e651c21be586.html,104,4,3,0,0,0
superior graphite co.,20,superiorgraphite.com/,"Superior Graphite Company, Inc.: Private Company ...",52,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4372816,80,6,3,0,0,0
superior graphite co.,20,superiorgraphite.com/,Superior Graphite Co: Company Profile - Bloomberg,49,bloomberg.com/profiles/companies/4141645Z:US-superior-graphite-co,77,7,3,0,0,0
superior graphite co.,20,superiorgraphite.com/,"Superior Graphite Company's Reviews, Salaries, Interviews ...",61,company.livecareer.com/company/superior-graphite-company,64,8,3,0,0,0
"transgenex nanobiotech, inc.",22,transgenex.com/,transgenex.com,14,transgenex.com/,26,1,1,0,0,1
"transgenex nanobiotech, inc.",22,transgenex.com/,"TransGenex Nanobiotech, Inc.: Private Company Information ...",61,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=100242608,82,2,2,0,0,0
"transgenex nanobiotech, inc.",22,transgenex.com/,TransGenex Nanobiotech Inc: Company Profile - Bloomberg,55,bloomberg.com/profiles/companies/0916997D:US-transgenex-nanobiotech-inc,83,4,2,0,0,0
"transgenex nanobiotech, inc.",22,transgenex.com/,"TRANSGENEX NANOBIOTECH, INC. | VentureRadar",43,"ventureradar.com/organisation/TRANSGENEX%20NANOBIOTECH,%20INC_%5Bdot%5D_/9e0e3c3b-8927-4da2-8acc-9a11b8ee94e0",121,8,2,0,0,0
treventis corporation,9,treventis.com/,Home - TREVENTIS Corporation,28,treventis.com/,22,1,1,0,0,1
treventis corporation,9,treventis.com/,TREVENTIS Corp: Company Profile - Bloomberg,43,bloomberg.com/profiles/companies/0112280D:US-treventis-corp,71,2,1,0,0,0
treventis corporation,9,treventis.com/,TREVENTIS Corporation: Private Company Information - Bloomberg,62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=61878630,81,3,1,0,0,0
treventis corporation,9,treventis.com/,Treventis Corp. | JLABS,23,jlabs.jnjinnovation.com/companies/treventis-corp,56,4,1,0,0,0
treventis corporation,9,treventis.com/,TREVENTIS Corporation | BioAdvance,34,bioadvance.com/portfolio/treventis-corporation/,58,7,1,0,0,0
treventis corporation,9,treventis.com/,TREVENTIS Corporation pre clinical candidate TRV 101 ...,56,prnewswire.com/news-releases/treventis-corporation-pre-clinical-candidate-trv-101-demonstrates-significant-reduction-in-both-amyloid-beta-and-tau-toxic-aggregates-in-animal-models-of-alzheimers-disease-300114221.html,228,8,1,0,0,0
treventis corporation,9,treventis.com/,Trivenity Corporation | Purpose Beyond Profit,45,trivenity.com/,22,9,0,0,0,0
"triton systems, inc.",14,tritonsystems.com/,Triton Systems - Technology Innovators,38,tritonsystems.com/,25,1,2,0,1,1
"triton systems, inc.",14,tritonsystems.com/,"Triton Systems, Inc.",20,tritonsys.com/about.html,35,2,2,0,1,0
"triton systems, inc.",14,tritonsystems.com/,"Triton Systems, Inc.",20,tritonsys.com/leadership.html,40,3,2,1,1,0
"triton systems, inc.",14,tritonsystems.com/,Triton Systems | ATM manufacturer,33,tritonatm.com/,25,4,2,1,1,0
"triton systems, inc.",14,tritonsystems.com/,Triton Systems - Official Site,30,triton.com/,22,5,2,1,1,0
"triton systems, inc.",14,tritonsystems.com/,"Triton Systems, Inc.: Private Company Information - Bloomberg",61,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=908775,79,6,2,1,1,0
ultramet,8,ultramet.com/,Ultramet - Advanced Material Solutions for Extreme ...,54,ultramet.com/,21,1,1,0,0,1
ultramet,8,ultramet.com/,Manufacturer of Custom Carbide Inserts-tooling blanks ...,57,ultra-met.com/index.html,35,2,0,0,0,0
ultramet,8,ultramet.com/,Amazon.com: Champion Performance - UltraMet High Protein ...,60,amazon.com/Champion-Performance-UltraMet-Supplement-Nutrition/dp/B000GZYBUE,87,3,1,0,0,0
ultramet,8,ultramet.com/,"Champion Nutrition UltraMet, 60 Pack - TFSupplements.com",56,tfsupplements.com/store/product/2705/ultramet.html,62,4,1,0,0,0
ultramet,8,ultramet.com/,"Product information, instructions, health benefits, and ...",59,allstarhealth.com/li.aspx?k=ultramet,48,5,0,0,0,0
ultramet,8,ultramet.com/,Amazon.com: Champion Performance - UltraMet - Chocolate ...,59,amazon.com/Champion-Performance-Chocolate-Supplement-Nutrition/dp/B0002MSSIW,88,6,1,0,0,0
ultramet,8,ultramet.com/,Champion Nutrition Ultramet Strawberry | Ultramet,49,allstarhealth.com/f/champion_nutrition-ultramet.htm,63,7,1,0,0,0
